ii_id,ii_name,ii_name_option,ii_name_time,ii_meshfilename,ii_desc
1111531,Ice Blue Pigtails ,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_05_03_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1111541,Ice Blue Pigtails ,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_05_03_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1111551,Ice Blue Pigtails ,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_05_03_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113900,Short Bob,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113910,Short Bob,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113920,Short Bob,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113930,Short Bob,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113940,Short Bob,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113950,Short Bob,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113901,Short Bob,HP +40,Duration: 7 days,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113911,Short Bob,HP +40,Duration: 30 days,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113921,Short Bob,HP +40,Duration: 90 days,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113931,Short Bob,HP +40,Duration: 1 day,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113941,Short Bob,HP +40,Duration: 365 days,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113951,Short Bob,HP +40,Unlimited,Girl/HAIR/AVA_HARUHI_A_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113800,Long Layered Hair,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113810,Long Layered Hair,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113820,Long Layered Hair,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113830,Long Layered Hair,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113840,Long Layered Hair,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113850,Long Layered Hair,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113801,Long Layered Hair,HP +40,Duration: 7 days,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113811,Long Layered Hair,HP +40,Duration: 30 days,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113821,Long Layered Hair,HP +40,Duration: 90 days,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113831,Long Layered Hair,HP +40,Duration: 1 day,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113841,Long Layered Hair,HP +40,Duration: 365 days,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1113851,Long Layered Hair,HP +40,Unlimited,Girl/HAIR/AVA_HARUHI_B_HAIR_01_01_L0.nif,"""Ice blue hair pulled up in adorable pigtails."""
1115000,Black Mini Pigtails,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115010,Black Mini Pigtails,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115020,Black Mini Pigtails,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115030,Black Mini Pigtails,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115040,Black Mini Pigtails,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115050,Black Mini Pigtails,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115001,Black Mini Pigtails,HP +40,Duration: 7 days,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115011,Black Mini Pigtails,HP +40,Duration: 30 days,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115021,Black Mini Pigtails,HP +40,Duration: 90 days,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115031,Black Mini Pigtails,HP +40,Duration: 1 day,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115041,Black Mini Pigtails,HP +40,Duration: 365 days,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1115051,Black Mini Pigtails,HP +40,Unlimited,Girl/HAIR/AVA_WITCHES_D_HAIR_01_01_L0.nif,"""A cute hairstyle featuring two small, high pigtails in jet black, giving a playful and youthful look."""
1111600,Blonde Heart,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111610,Blonde Heart,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111620,Blonde Heart,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111630,Blonde Heart,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111640,Blonde Heart,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111650,Blonde Heart,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111601,Blonde Heart,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111611,Blonde Heart,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111621,Blonde Heart,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111631,Blonde Heart,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111641,Blonde Heart,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111651,Blonde Heart,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_06_01_L0.nif,"""Heart-shaped blond bob."""
1111700,Chestnut Dumplings,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111710,Chestnut Dumplings,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111720,Chestnut Dumplings,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111730,Chestnut Dumplings,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111740,Chestnut Dumplings,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111750,Chestnut Dumplings,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111701,Chestnut Dumplings,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111711,Chestnut Dumplings,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111721,Chestnut Dumplings,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111731,Chestnut Dumplings,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111741,Chestnut Dumplings,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111751,Chestnut Dumplings,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_07_01_L0.nif,"""Hair reminiscent of the Orient."""
1111800,Dark Heart ,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111810,Dark Heart ,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111820,Dark Heart ,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111830,Dark Heart ,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111840,Dark Heart ,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111850,Dark Heart ,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111801,Dark Heart ,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111811,Dark Heart ,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111821,Dark Heart ,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111831,Dark Heart ,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111841,Dark Heart ,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111851,Dark Heart ,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_06_02_L0.nif,"""Heart-shaped dark bob."""
1111900,Blonde Dumplings,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111910,Blonde Dumplings,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111920,Blonde Dumplings,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111930,Blonde Dumplings,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111940,Blonde Dumplings,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111950,Blonde Dumplings,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111901,Blonde Dumplings,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111911,Blonde Dumplings,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111921,Blonde Dumplings,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111931,Blonde Dumplings,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111941,Blonde Dumplings,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1111951,Blonde Dumplings,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_07_02_L0.nif,"""Blonde buns with a bright red bows."""
1112000,Purple Chapeau,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112010,Purple Chapeau,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112020,Purple Chapeau,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112030,Purple Chapeau,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112040,Purple Chapeau,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112050,Purple Chapeau,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112001,Purple Chapeau,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112011,Purple Chapeau,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112021,Purple Chapeau,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112031,Purple Chapeau,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112041,Purple Chapeau,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112051,Purple Chapeau,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_08_01_L0.nif,"""Jet-black hair with a stylish purple chapeau."""
1112100,White Bunny Ears,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112110,White Bunny Ears,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112120,White Bunny Ears,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112130,White Bunny Ears,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112140,White Bunny Ears,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112150,White Bunny Ears,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112101,White Bunny Ears,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112111,White Bunny Ears,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112121,White Bunny Ears,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112131,White Bunny Ears,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112141,White Bunny Ears,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112151,White Bunny Ears,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_09_01_L0.nif,"""Perfect for easter egg hunting."""
1112200,Purple 'M' Team Cap,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112210,Purple 'M' Team Cap,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112220,Purple 'M' Team Cap,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112230,Purple 'M' Team Cap,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112240,Purple 'M' Team Cap,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112250,Purple 'M' Team Cap,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112201,Purple 'M' Team Cap,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112211,Purple 'M' Team Cap,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112221,Purple 'M' Team Cap,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112231,Purple 'M' Team Cap,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112241,Purple 'M' Team Cap,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112251,Purple 'M' Team Cap,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_10_01_L0.nif,"""Support the 15th letter of the English alphabet."""
1112300,Racing Helmet,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112310,Racing Helmet,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112320,Racing Helmet,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112330,Racing Helmet,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112340,Racing Helmet,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112350,Racing Helmet,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112301,Racing Helmet,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112311,Racing Helmet,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112321,Racing Helmet,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112331,Racing Helmet,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112341,Racing Helmet,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112351,Racing Helmet,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_96_01_L0.nif,"""Get ahead of the race!"""
1112400,Rudolf,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112410,Rudolf,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112420,Rudolf,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112430,Rudolf,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112440,Rudolf,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112450,Rudolf,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112401,Rudolf,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112411,Rudolf,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112421,Rudolf,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112431,Rudolf,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112441,Rudolf,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112451,Rudolf,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_99_01_L0.nif,"""You'll be looking a lot like Rudolf."""
1112700,Auburn Heart,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112710,Auburn Heart,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112720,Auburn Heart,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112730,Auburn Heart,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112740,Auburn Heart,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112750,Auburn Heart,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112701,Auburn Heart,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112711,Auburn Heart,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112721,Auburn Heart,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112731,Auburn Heart,HP +40,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112741,Auburn Heart,HP +40,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112751,Auburn Heart,HP +40,Unlimited,Girl/HAIR/AVA_01_HAIR_06_03_L0.nif,"""Heart-shaped auburn bob."""
1112800,Brown Dumplings,Run speed +1.0%,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_07_03_L0.nif,"""Hair pulled up in buns with tangerine bows."""
1112810,Brown Dumplings,Run speed +1.0%,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_07_03_L0.nif,"""Hair pulled up in buns with tangerine bows."""
1112820,Brown Dumplings,Run speed +1.0%,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_07_03_L0.nif,"""Hair pulled up in buns with tangerine bows."""
1112830,Brown Dumplings,Run speed +1.0%,Duration: 1 day,Girl/HAIR/AVA_01_HAIR_07_03_L0.nif,"""Hair pulled up in buns with tangerine bows."""
1112840,Brown Dumplings,Run speed +1.0%,Duration: 365 days,Girl/HAIR/AVA_01_HAIR_07_03_L0.nif,"""Hair pulled up in buns with tangerine bows."""
1112850,Brown Dumplings,Run speed +1.0%,Unlimited,Girl/HAIR/AVA_01_HAIR_07_03_L0.nif,"""Hair pulled up in buns with tangerine bows."""
1112801,Brown Dumplings,HP +40,Duration: 7 days,Girl/HAIR/AVA_01_HAIR_07_03_L0.nif,"""Hair pulled up in buns with tangerine bows."""
1112811,Brown Dumplings,HP +40,Duration: 30 days,Girl/HAIR/AVA_01_HAIR_07_03_L0.nif,"""Hair pulled up in buns with tangerine bows."""
1112821,Brown Dumplings,HP +40,Duration: 90 days,Girl/HAIR/AVA_01_HAIR_07_03_L0.nif,"""Hair pulled up in buns with tangerine bows."""
